S.No,Language,School,Gender,Age,RuralOrUrban,Family Size,Parent's Cohabitation,Mother's Education,Father's Education,Mother's job ,Father's job,Reason to choose this school,Guardian,Traveltime ,Studytime,Failures ,School educational support,Family educational support,extra paid classes,extra-curricular activities,attended nursery school,wants to take higher education,Internet access at home,with a romantic relationship,quality of family relationships,free time after school,going out with friends,workday alcohol consumption,weekend alcohol consumption,current health status,number of school absences,first period grade,second period grade ,final grade ,School educational support_Lag1,School educational support_Lag2,Family educational support_Lag1,Family educational support_Lag2,extra paid classes_Lag1,extra paid classes_Lag2,Total Grade
719,Portugese,GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,2,3,1,2,1,0,10,10,10,yes,no,yes,yes,no,no,10
720,Portugese,GP,M,18,U,GT3,T,1,2,at_home,other,home,other,2,1,0,no,no,no,no,no,no,yes,no,3,4,4,2,4,4,10,10,10,11,no,yes,no,yes,no,no,10.5
721,Portugese,GP,M,17,U,LE3,A,4,1,services,other,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,5,4,2,4,5,22,11,11,10,no,no,no,no,no,no,10.5
722,Portugese,GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,4,4,4,3,4,3,18,13,13,13,no,no,no,no,no,no,13
723,Portugese,GP,F,18,R,LE3,T,1,1,at_home,other,reputation,mother,2,11,0,no,yes,no,yes,yes,yes,no,no,5,2,2,1,1,3,2,17,17,18,no,no,no,no,no,no,17.5
724,Portugese,GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,2.5,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,0,12,13,13,no,no,yes,no,no,no,12.75
725,Portugese,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2.5,0,no,yes,no,no,no,yes,yes,no,5,4,5,1,2,5,12,12,12,14,yes,no,no,yes,no,no,13
726,Portugese,GP,F,18,U,GT3,T,2,1,other,other,reputation,mother,2,2.5,0,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,10,12,13,14,no,yes,yes,no,no,no,13.25
727,Portugese,GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2.5,0,no,no,no,no,no,yes,yes,no,4,3,3,1,2,4,0,12,12,12,no,no,no,yes,no,no,12
728,Portugese,GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1,7.5,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,2,0,18,18,18,no,no,no,no,no,no,18
729,Portugese,GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1,7.5,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,13,13,14,no,no,yes,no,no,no,13.5
730,Portugese,GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1,7.5,0,no,no,no,yes,yes,yes,yes,no,4,2,4,1,3,2,0,14,15,15,no,no,yes,yes,no,no,14.75
731,Portugese,GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,2.5,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,2,0,17,17,17,no,no,no,yes,no,no,17
732,Portugese,GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2.5,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,4,5,2,15,16,16,no,no,yes,no,no,no,15.75
733,Portugese,GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,7.5,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,3,0,17,18,18,no,no,yes,yes,no,no,17.75
734,Portugese,GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,11,0,no,yes,no,no,yes,yes,no,no,3,1,2,1,1,3,0,18,19,19,no,no,yes,yes,no,no,18.75
735,Portugese,GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,2,7.5,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,1,1,4,0,14,15,15,no,no,yes,yes,no,no,14.75
736,Portugese,GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,3,5,0,14,15,15,no,no,yes,yes,no,no,14.75
737,Portugese,GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2.5,0,no,yes,no,yes,yes,yes,yes,no,2,3,4,2,3,2,2,14,13,13,no,no,yes,yes,no,no,13.25
738,Portugese,GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2.5,0,no,yes,no,no,yes,yes,yes,yes,4,4,5,1,2,2,0,13,14,14,no,no,yes,yes,no,no,13.75
739,Portugese,GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1,11,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,16,17,17,no,no,yes,yes,no,no,16.75
740,Portugese,GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,1,4,2,2,2,1,0,18,18,17,no,no,yes,yes,no,no,17.5
741,Portugese,GP,F,18,U,LE3,A,4,4,health,other,home,mother,1,2.5,0,no,yes,yes,no,yes,yes,yes,yes,4,2,4,1,1,4,0,14,15,15,no,no,yes,yes,no,no,14.75
742,Portugese,GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,12,13,13,no,no,yes,yes,yes,no,12.75
743,Portugese,GP,F,17,R,GT3,T,4,4,services,services,reputation,mother,2,7.5,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,5,0,7,7,8,no,no,no,yes,no,yes,7.5
744,Portugese,GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,2,7.5,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,16,16,16,no,no,yes,no,no,no,16
745,Portugese,GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1,11,0,no,yes,no,yes,no,yes,yes,no,5,2,2,1,2,5,0,18,18,18,no,no,yes,yes,no,no,18
746,Portugese,GP,M,19,R,LE3,T,2,1,at_home,services,course,mother,2,7.5,1,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,0,9,10,11,no,no,yes,yes,no,no,10.25
747,Portugese,GP,M,20,U,GT3,A,3,2,services,other,course,other,1,1,2,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,0,14,15,15,no,no,no,yes,no,no,14.75
748,Portugese,GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2.5,0,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,10,10,11,no,no,no,no,no,no,10.5
749,Portugese,GP,F,18,U,GT3,T,1,4,other,teacher,home,mother,1,2.5,0,yes,yes,no,no,no,yes,no,yes,3,4,4,1,2,5,2,10,10,11,no,no,no,no,no,no,10.5
750,Portugese,GP,F,18,U,GT3,T,2,1,services,other,course,mother,2,2.5,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,2,1,2,12,12,15,yes,no,yes,no,no,no,13.5
751,Portugese,GP,F,17,U,GT3,T,2,3,other,other,course,father,2,2.5,0,no,no,no,yes,yes,yes,yes,yes,4,2,1,1,1,3,2,11,12,14,no,yes,yes,yes,no,no,12.75
752,Portugese,GP,F,17,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,1,5,2,15,16,17,no,no,no,yes,no,no,16.25
753,Portugese,GP,F,18,U,GT3,T,4,3,other,other,course,mother,1,7.5,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,5,2,14,15,17,no,no,no,no,no,no,15.75
754,Portugese,GP,F,18,U,LE3,T,4,3,health,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,3,2,4,1,4,1,8,12,12,15,no,no,yes,no,no,no,13.5
755,Portugese,GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,7.5,0,no,yes,no,yes,no,yes,yes,no,4,3,4,2,5,5,2,15,15,17,no,no,yes,yes,no,no,16
756,Portugese,GP,F,18,U,GT3,T,3,3,at_home,other,course,father,1,2.5,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,3,8,11,12,14,no,no,yes,yes,no,no,12.75
757,Portugese,GP,M,19,U,GT3,T,4,2,health,other,course,mother,2,2.5,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,9,11,10,10,no,no,yes,yes,no,no,10.25
758,Portugese,GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2.5,0,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,0,12,11,13,no,no,yes,yes,no,no,12.25
759,Portugese,GP,F,18,U,GT3,T,3,4,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,4,11,12,14,no,no,yes,yes,no,no,12.75
760,Portugese,GP,F,17,U,GT3,T,4,4,health,health,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,5,2,14,15,17,no,no,yes,yes,no,no,15.75
761,Portugese,GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2.5,0,no,yes,no,no,yes,yes,yes,yes,5,2,2,1,2,5,14,15,14,17,no,no,no,yes,no,no,15.75
762,Portugese,GP,F,17,U,LE3,A,3,3,services,other,home,mother,1,2.5,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,0,12,12,13,no,no,yes,no,no,no,12.5
763,Portugese,GP,F,17,U,LE3,T,2,1,other,other,home,father,1,2.5,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,2,2,11,12,14,yes,no,yes,yes,no,no,12.75
764,Portugese,GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,5,3,4,5,2,8,9,11,no,yes,no,yes,no,no,9.75
765,Portugese,GP,F,19,U,GT3,T,1,1,other,other,course,other,3,7.5,0,no,no,no,yes,yes,no,no,yes,1,5,5,4,3,5,12,10,10,11,no,no,yes,no,no,no,10.5
766,Portugese,GP,F,19,U,LE3,A,1,1,other,other,course,other,3,2.5,2,no,yes,no,no,no,yes,yes,yes,5,3,4,1,1,4,2,8,8,9,no,no,no,yes,no,no,8.5
767,Portugese,GP,F,18,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,4,5,2,10,10,10,no,no,yes,no,no,no,10
768,Portugese,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2.5,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,4,14,13,13,no,no,yes,yes,no,no,13.25
769,Portugese,GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,7.5,0,no,yes,no,yes,yes,yes,yes,no,3,3,2,2,2,3,0,11,11,10,no,no,yes,yes,no,no,10.5
770,Portugese,GP,F,17,U,GT3,T,3,1,services,services,course,father,1,7.5,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,0,17,18,17,no,no,yes,yes,no,no,17.25
771,Portugese,GP,F,17,U,LE3,T,0,2,at_home,at_home,home,father,2,7.5,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,0,14,14,15,no,no,yes,yes,no,no,14.5
772,Portugese,GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,7.5,0,no,no,no,yes,yes,yes,yes,no,4,5,5,1,2,2,0,14,14,14,no,no,no,yes,no,no,14
773,Portugese,GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,7.5,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,13,14,13,no,no,no,no,no,no,13.25
774,Portugese,GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,5,0,17,18,17,no,no,no,no,no,no,17.25
775,Portugese,GP,M,17,R,GT3,T,2,2,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,2,11,10,10,no,no,no,no,no,no,10.25
776,Portugese,GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,7.5,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,3,4,0,13,12,13,no,no,yes,no,no,no,12.75
777,Portugese,GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,2,7.5,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,2,4,4,15,14,15,no,no,yes,yes,no,no,14.75
778,Portugese,GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,2,11,12,11,no,no,yes,yes,no,no,11.25
779,Portugese,GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,11,0,no,yes,yes,yes,yes,yes,yes,no,4,5,5,2,4,5,0,11,11,12,no,no,yes,yes,yes,no,11.5
780,Portugese,GP,M,19,R,GT3,T,3,2,at_home,services,home,other,1,1,0,no,yes,no,no,no,yes,no,yes,5,3,4,2,2,5,0,11,10,10,no,no,yes,yes,yes,yes,10.25
781,Portugese,GP,F,18,U,GT3,T,2,2,at_home,other,course,mother,4,2.5,0,no,no,no,yes,yes,yes,no,yes,4,2,5,1,1,2,2,10,9,10,no,no,yes,yes,no,yes,9.75
782,Portugese,GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1,7.5,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,0,15,15,15,no,no,no,yes,no,no,15
783,Portugese,GP,M,18,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,no,no,no,no,yes,yes,no,5,4,2,1,2,5,6,15,14,15,no,no,yes,no,no,no,14.75
784,Portugese,GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2.5,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,8,10,11,12,no,no,no,yes,no,no,11.25
785,Portugese,GP,F,18,U,LE3,T,2,2,other,other,home,other,1,2.5,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,10,9,12,no,no,no,no,no,no,10.75
786,Portugese,GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,11,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,6,14,13,14,no,no,no,no,no,no,13.75
787,Portugese,GP,F,17,U,GT3,T,3,4,services,other,course,mother,1,7.5,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,8,11,13,14,no,no,no,no,no,no,13
788,Portugese,GP,F,17,U,GT3,T,3,2,other,other,home,mother,1,2.5,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,2,0,12,13,15,no,no,no,no,no,no,13.75
789,Portugese,GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,11,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,4,14,14,15,no,no,yes,no,no,no,14.5
790,Portugese,GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2.5,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,2,0,14,14,16,no,no,yes,yes,no,no,15
791,Portugese,GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2.5,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,12,12,13,no,no,yes,yes,no,no,12.5
792,Portugese,GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2.5,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,6,16,16,17,no,no,yes,yes,no,no,16.5
793,Portugese,GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1,2.5,0,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,18,10,12,14,no,no,no,yes,no,no,12.5
794,Portugese,GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,7.5,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,0,11,12,14,no,no,yes,no,no,no,12.75
795,Portugese,GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,7.5,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,14,16,17,no,no,yes,yes,no,no,16
796,Portugese,GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,7.5,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,4,15,14,17,no,no,no,yes,no,no,15.75
797,Portugese,GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,7.5,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,5,0,14,13,14,no,no,no,no,no,no,13.75
798,Portugese,GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,7.5,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,11,12,13,no,no,yes,no,no,no,12.25
799,Portugese,GP,F,17,U,GT3,T,2,1,services,other,course,mother,2,2.5,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,1,10,12,15,15,no,no,yes,yes,no,no,14.25
800,Portugese,GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2.5,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,4,4,4,12,16,16,no,no,yes,yes,no,no,15
801,Portugese,GP,F,19,U,LE3,A,2,3,at_home,other,home,other,2,1,1,no,no,no,no,yes,no,yes,no,2,2,3,3,4,5,16,10,11,11,no,no,yes,yes,no,no,10.75
802,Portugese,GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,6,10,13,13,no,no,no,yes,no,no,12.25
803,Portugese,GP,F,21,U,LE3,T,4,4,other,other,reputation,other,1,7.5,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,5,0,9,12,12,no,no,yes,no,yes,no,11.25
804,Portugese,GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2.5,0,no,yes,no,yes,no,no,yes,no,4,4,4,1,3,3,11,9,11,12,no,no,no,yes,yes,yes,11
805,Portugese,GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2.5,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,2,9,13,14,15,no,no,yes,no,no,yes,14.25
806,Portugese,GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2.5,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,13,17,17,no,no,no,yes,no,no,16
807,Portugese,GP,M,17,U,LE3,A,4,4,health,other,reputation,mother,1,7.5,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2,12,15,15,no,no,yes,no,no,no,14.25
808,Portugese,GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2.5,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,14,17,17,no,no,yes,yes,no,no,16.25
809,Portugese,GP,M,21,R,LE3,T,1,1,at_home,other,course,other,2,2.5,2,no,yes,no,yes,yes,no,yes,yes,5,3,3,5,2,4,21,9,10,10,no,no,yes,yes,no,no,9.75
810,Portugese,GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2,7.5,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,3,8,11,15,15,no,no,yes,yes,no,no,14
811,Portugese,GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,5,9,10,11,no,no,no,yes,no,no,10.25
812,Portugese,GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1,2.5,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,10,16,18,18,no,no,yes,no,no,no,17.5
813,Portugese,GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,7.5,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,14,17,17,no,no,yes,yes,no,no,16.25
814,Portugese,GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,13,14,14,no,no,yes,yes,no,no,13.75
815,Portugese,GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,10,7,11,11,no,no,no,yes,no,no,10
816,Portugese,GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2.5,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,14,17,17,no,no,no,no,no,no,16.25
817,Portugese,GP,F,20,U,GT3,T,1,0,other,other,reputation,mother,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,5,8,10,10,no,no,yes,no,no,no,9.5
818,Portugese,GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2.5,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,10,13,13,yes,no,no,yes,no,no,12.25
819,Portugese,MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,11,10,11,11,no,yes,yes,no,no,no,10.75
820,Portugese,MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2.5,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,0,12,12,12,no,no,yes,yes,no,no,12
821,Portugese,MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,10,10,10,no,no,yes,yes,no,no,10
822,Portugese,MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,10,10,11,no,no,yes,yes,no,no,10.5
823,Portugese,MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2.5,0,no,no,no,no,yes,yes,no,no,4,5,2,1,2,5,0,16,17,17,no,no,yes,yes,no,no,16.75
824,Portugese,MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,1,0,6,8,9,no,no,no,yes,no,no,8
825,Portugese,MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2.5,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,5,10,11,11,no,no,no,no,no,no,10.75
826,Portugese,MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,7.5,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,no,no,yes,no,no,no,10.75
827,Portugese,MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2.5,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,0,10,10,10,yes,no,no,yes,no,no,10
828,Portugese,MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,no,yes,no,no,no,no,yes,no,5,4,4,2,2,5,0,6,6,7,no,yes,no,no,no,no,6.5
829,Portugese,MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,0,13,14,14,no,no,yes,no,no,no,13.75
830,Portugese,MS,F,16,U,LE3,A,2,2,at_home,other,reputation,mother,2,11,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,1,4,10,9,11,no,no,no,yes,no,no,10.25
831,Portugese,MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2.5,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,4,0,10,10,10,no,no,no,no,no,no,10
832,Portugese,MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,6,7,8,no,no,yes,no,no,no,7.25
833,Portugese,MS,F,16,R,GT3,T,0,2,other,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,2,0,12,11,12,no,no,yes,yes,no,no,11.75
834,Portugese,MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,2,10,11,12,no,no,yes,yes,no,no,11.25
835,Portugese,MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,14,16,16,no,no,yes,yes,no,no,15.5
837,Portugese,MS,M,17,U,GT3,T,1,1,other,other,home,mother,1,2.5,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,5,4,8,9,9,no,no,no,yes,no,no,8.75
838,Portugese,MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2.5,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,0,12,13,14,no,no,no,no,yes,no,13.25
839,Portugese,MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2.5,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,7,9,8,no,no,yes,no,no,yes,8
840,Portugese,MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2.5,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,9,10,11,no,no,yes,yes,no,no,10.25
841,Portugese,MS,M,15,R,GT3,T,1,1,other,other,course,mother,4,2.5,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,2,4,4,8,7,9,9,no,no,no,yes,no,no,8.5
842,Portugese,MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2.5,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,11,11,11,no,no,yes,no,no,no,11
843,Portugese,MS,M,17,R,GT3,T,2,1,other,other,other,mother,3,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,5,5,3,8,8,10,9,no,no,yes,yes,no,no,9
844,Portugese,MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,7.5,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,16,16,17,no,no,no,yes,no,no,16.5
845,Portugese,MS,F,15,R,GT3,T,1,2,other,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,3,11,13,13,no,no,no,no,no,no,12.5
846,Portugese,MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2.5,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,1,2,15,15,15,no,no,no,no,no,no,15
847,Portugese,MS,M,16,R,GT3,T,1,2,other,other,course,father,2,2.5,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,0,10,11,11,no,no,yes,no,no,no,10.75
848,Portugese,MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,2.5,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,4,4,9,10,11,no,no,no,yes,no,no,10.25
849,Portugese,MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,7.5,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,0,10,8,8,no,no,yes,no,no,no,8.5
850,Portugese,MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,7.5,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,3,9,8,8,no,no,yes,yes,no,no,8.25
851,Portugese,MS,F,15,U,GT3,T,2,1,at_home,other,home,mother,1,2.5,0,yes,yes,no,no,no,yes,yes,no,4,4,2,3,3,2,0,9,10,9,no,no,yes,yes,no,no,9.25
852,Portugese,MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2.5,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,2,0,13,14,15,yes,no,yes,yes,no,no,14.25
853,Portugese,MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,5,5,3,4,10,11,11,no,yes,yes,yes,no,no,10.75
854,Portugese,MS,F,16,R,GT3,T,1,1,other,other,home,father,4,11,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,0,13,10,13,no,no,yes,yes,no,no,12.25
855,Portugese,MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4,7.5,0,yes,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,2,10,9,10,no,no,yes,yes,no,no,9.75
